,CH 1,CH 2,CH 3,CH 4,CH 5,CH 6,CH 7,CH 8,CH 9,CH 10,CH 11,CH 12,CH 13,CH 14,CH 15,CH 16,CH 17,CH 18,CH 19,CH 20,CH 21,CH 22,CH 23,CH 24,CH 25,CH 26,CH 27,CH 28,TTL
26,-6.692657213358,25.894087875206,-11.009083883019,-27.601671332084,-16.968639224917,-10.670488081549,-8.258575961835,6.817169736630,-2.637103797668,10.755404709757,-9.935909160545,16.902745195752,-52.704629780593,-4.925370527945,-20.905135543295,-41.600911678924,-10.306296899049,-13.176723417969,-20.439403024163,-32.900338882371,-21.610322386382,11.786949578976,2.923070090730,7.917827369243,3.829895961912,-4.006980441178,23.701853907051,19.369914910341,4.577738119789
27,-12.213464085439,32.114887781770,-8.867974917789,-27.117014105994,-18.727508476154,-4.015585769365,-11.930451082234,13.800754705364,-3.054759421355,9.550498357613,-7.673126931117,11.277206005732,-54.150714179547,-4.394800605103,-12.818905241645,-42.083928233260,-11.511526172850,-18.849532902745,-20.147328739095,-28.704980529378,-26.586764174922,7.743129772341,1.020464824190,2.326515457466,2.653961439075,-11.803814271035,17.837308071954,26.172745594295,7.356811094872
28,-15.764797460062,33.529162537978,-4.874928792984,-27.539507224056,-16.286464860766,-5.712185639138,-17.820679885547,18.067997828342,-5.596556643602,11.152531156875,-3.676774884488,6.916861055417,-56.198009072766,-4.507389524087,-4.606565764436,-40.179056109164,-11.364894305926,-27.510213912770,-18.863569002411,-23.056651884573,-26.883532951461,6.349893350284,0.384879528429,-3.455518801479,4.138927616894,-19.088087446572,9.847211942360,35.215314257924,9.114764157023
29,-20.123516002134,28.892622920833,-3.163482919520,-25.080226272815,-12.137813384648,-14.736982049404,-24.972288696650,18.149716942978,-9.819274657115,13.723686002629,-0.982059954940,1.524640585046,-58.787578865519,-4.015897809489,-0.099970225095,-39.614184596906,-8.269534759500,-34.710820674084,-16.415562668261,-15.706558436240,-21.984507625719,7.344866533464,0.497355922663,-6.360226850552,2.971507705541,-19.545119258736,1.022661194846,40.664024737822,7.681485137500
30,-27.929091718619,21.461004390326,-4.064510174786,-22.291402458058,-8.994088851808,-23.665273340618,-32.263679408082,20.188386989707,-13.620686017820,18.322658359192,0.935073964142,-3.597090404064,-59.611099426552,0.137834571370,0.308683100603,-35.774218140014,-7.244335159025,-34.925495598444,-16.507938233535,-9.262365831957,-14.827051567971,11.704617192565,0.459065398916,-9.522464874797,-1.138733161664,-12.375639095539,-6.208010569477,41.752769447694,2.726708743288
31,-36.505209574756,14.642536984379,-6.915018112907,-17.373771324287,-5.861304593577,-26.729239698611,-36.842734941932,22.520475564516,-15.563376114415,23.199662385435,-0.893041374371,-4.029201565445,-58.087540050500,2.857720547584,-2.212590474454,-28.974967668140,-4.732115068438,-30.066049680313,-20.408430690068,-5.880376157420,-9.617031584102,18.082294700442,2.150517010943,-11.760958946488,-4.902952359117,-4.348741451993,-8.876731449151,42.347453617518,1.417503982882
32,-41.478517637308,7.438455023146,-12.535145856007,-11.379833108335,-4.961658574620,-24.945312820033,-38.690841419332,22.930613213001,-15.036335219611,25.828582054580,-5.098240719035,0.290328757717,-55.358517532505,4.997312548239,-7.708549351149,-25.166486064394,2.281704361166,-25.085861362381,-26.169494325471,-8.478165921421,-10.136482238046,20.901075764778,4.033666819796,-12.495827673377,-6.891093507837,0.212347286322,-6.005978591844,44.414202626787,6.917988576656
33,-43.718818126428,2.605609508836,-18.044038868081,-9.078938162004,-7.174582165242,-20.595058749951,-36.271003291676,25.239683985651,-14.542221949924,28.196603687718,-10.164968802864,6.890928717696,-54.575878496407,3.147790483719,-14.264566237199,-22.558355264761,5.183751675109,-20.199631917715,-32.155532545271,-12.265756248826,-14.004721069439,16.550455719845,4.358462564527,-11.917928545868,-8.827573472885,3.085820652521,-0.601873895332,42.932021985211,8.693728522311
34,-45.025099911649,3.410878515912,-20.833330055072,-13.610178351369,-11.288207471896,-14.267702194011,-34.101998561375,29.006809461904,-14.303845240707,27.267083661715,-14.202604322327,14.290310330133,-53.230032323879,-1.381274136114,-17.465625178308,-20.804859831918,7.688518309520,-18.139599569398,-35.203718120316,-12.890666643883,-15.060881296426,5.214291441337,3.212078603750,-10.382004274451,-11.456009798683,4.175660735629,4.685345007630,35.463168709810,3.613521473877
35,-44.323620651527,7.083397931407,-19.094067191593,-21.534406832153,-12.402098849141,-8.385943188430,-33.368490357923,32.369612930632,-16.692285286864,25.989263034208,-12.355902222012,17.464293641301,-47.222412771877,-4.523541922002,-18.427692501334,-20.661297924294,12.248995859491,-16.217515809112,-37.029728827890,-13.287676030687,-15.409952209235,-7.737924607726,2.563550205386,-7.814673159564,-11.790224227949,2.450485166947,9.387754238862,31.595544735452,0.153219909057
36,-41.311648607131,7.468005585724,-16.126016969085,-25.221705323977,-7.583742732696,-4.776521707317,-33.786775037754,32.692660398860,-17.877590894966,24.906257590596,-7.970451558762,15.528108417769,-42.344096834758,-6.269593850813,-19.155054076185,-15.731041761069,18.313348527184,-14.442688584606,-38.893898616850,-12.720816135092,-16.105312648936,-15.951472649378,1.248703695899,-2.617391369672,-12.052545581067,2.006242530732,12.868054603215,33.611467589328,1.006109982794
37,-33.783861483749,3.230316968095,-13.243832184486,-25.925383250979,0.184196692982,2.203540466139,-39.857213582311,31.058628549496,-18.890653574786,24.297920812961,-2.793910054714,11.791596805795,-38.448666656045,-6.536933945941,-17.778565979715,-5.810465342261,22.273739209415,-11.197828070304,-39.120373579104,-15.727520645543,-15.923636894043,-19.405272969139,-0.772102294945,1.495527377107,-11.648314756011,6.784986869898,15.504477180654,35.344888712431,5.065555653222
